lifeline,name,url,phone,distance,price,id,zipcode,city,state,address1,address2,address3,display_address,latitude,longitude,alias1,alias2,alias3
hazmat,Dcm Environmental Testing,https://www.yelp.com/biz/dcm-environmental-testing-quincy-3?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16174815782,11068.858582368297,,TE8PQpSV4G_RmFS2SjMC2g,02169,Quincy,MA,41 Alrick Rd,Ste 2,,41 Alrick Rd,42.253291,-71.029149,environmentaltesting,NA,NA
hazmat,Air Safe,https://www.yelp.com/biz/air-safe-chelsea-3?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+19783395361,5545.105795928335,,_gO8467NL2JGu8w36sF4wA,02150,Chelsea,MA,22 Willow St,,,22 Willow St,42.3869921,-71.0294364,damagerestoration,NA,NA
hazmat,Biohazard PRO,https://www.yelp.com/biz/biohazard-pro-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16178694348,994.694543904547,,h3OFPzw987oXpVUt9EfPRw,02111,Boston,MA,,,,"Boston, MA 02111",42.3527526855469,-71.0611114501953,pest_control,NA,NA
hazmat,Soriano Environmental,https://www.yelp.com/biz/soriano-environmental-waltham-3?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173191667,13401.52392805223,,cU_CaKcfagpXNGZbOsnuvw,02453,Waltham,MA,30A Amory Rd,Ste 4,,30A Amory Rd,42.37487,-71.23024,damagerestoration,NA,NA
hazmat,Brilliant Environmental Services,https://www.yelp.com/biz/brilliant-environmental-services-medford-3?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+18573129957,8556.891271221588,,6kp_sfXuHQdLCbyVkr6nYw,02155,Medford,MA,407R Mystic Ave,Ste 14,,407R Mystic Ave,42.4201553458137,-71.1068741269531,enviroabatement,NA,NA
hazmat,A Closer Look Home Inspections,https://www.yelp.com/biz/a-closer-look-home-inspections-taunton?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+15088289039,47561.22099336793,,a0yDy7FryHYzwk13SYQw-g,02780,Taunton,MA,,,,"Taunton, MA 02780",41.920476,-71.095005,home_inspectors,NA,NA
hazmat,Envirotest Mold Asbestos Inspection,https://www.yelp.com/biz/envirotest-mold-asbestos-inspection-dedham?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17817997298,14899.60768386421,,jVNjXqMflVevrIgZkJNi9Q,02026,Dedham,MA,639 Washington St,,,639 Washington St,42.240574,-71.179804,environmentaltesting,NA,NA
hazmat,Pro Abatement and Remediation Corporation,https://www.yelp.com/biz/pro-abatement-and-remediation-corporation-lynn-3?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173042047,18855.20339222357,,01rPKjt50CwoQ3CWAW47og,01904,Lynn,MA,1 Hycliff Ter,,,1 Hycliff Ter,42.5058736,-70.9875223,damagerestoration,NA,NA
hazmat,Homefront Building Inspections,https://www.yelp.com/biz/homefront-building-inspections-smithfield?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+14012650857,62828.3949690631,,6r0OJuAeixaqccCEAOUpbA,02917,Smithfield,RI,9 Patricia Cir,,,9 Patricia Cir,41.881,-71.50034,home_inspectors,NA,NA
hazmat,Pillar To Post Home Inspectors - Brian Mahoney,https://www.yelp.com/biz/pillar-to-post-home-inspectors-brian-mahoney-concord-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+19786106974,30759.70736853508,,rYSYtZLz7q6YgpCZG7JjOw,01742,Concord,MA,"16 Nathan Pratt Drive, Unit #303",Unit 303,,"16 Nathan Pratt Drive, Unit #303",42.4363803,-71.4260984,home_inspectors,NA,NA
hazmat,SMS Indoor Environmental Cleaning,https://www.yelp.com/biz/sms-indoor-environmental-cleaning-medway-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+18008453022,37323.76470576113,,g-BkSkgwdyhINBpCgPTiag,02053,Medway,MA,11 Awl St,,,11 Awl St,42.1417209,-71.429109,homecleaning,NA,NA
hazmat,Action Lead Paint Testing,https://www.yelp.com/biz/action-lead-paint-testing-wakefield?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+19785031765,17271.18231266549,,JqZtIIFUh0pxD6a_r_ghQg,01880,Wakefield,MA,15 Lincoln St,Ste 157,,15 Lincoln St,42.5032002,-71.0690923,environmentaltesting,NA,NA
hazmat,Affordable Radon Systems,https://www.yelp.com/biz/affordable-radon-systems-pawtucket?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+14016011800,55825.62829265163,,THnzBBYrc-zI7kOCc9zJUA,02861,Pawtucket,RI,82 Stearns St,,,82 Stearns St,41.8934479,-71.3590873,enviroabatement,NA,NA
hazmat,A-Best Abatement,https://www.yelp.com/biz/a-best-abatement-salem?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+18003317699,49129.69459335739,,C6hOHPVxAJ8Y04lua7ltew,03079,Salem,NH,24 Keewaydin Dr,Ste 1,,24 Keewaydin Dr,42.77071,-71.24537,enviroabatement,NA,NA
hazmat,Gordon Mycology Laboratory,https://www.yelp.com/biz/gordon-mycology-laboratory-groton-4?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+19784489954,48534.61517227618,,T6TGCCTPAfuJ1S2lTl3VPA,01450,Groton,MA,,,,"Groton, MA 01450",42.6025,-71.56745,environmentaltesting,NA,NA
hazmat,Pillar To Post Home Inspectors - Craig Henriksen,https://www.yelp.com/biz/pillar-to-post-home-inspectors-craig-henriksen-marshfield-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17818344342,35572.62586553501,,M5eFJCL1ZZ7YpohBoJ-NyQ,02050,Marshfield,MA,476 Pine Street,,,476 Pine Street,42.12649,-70.76043,home_inspectors,NA,NA
hazmat,Flood Fire Pro,https://www.yelp.com/biz/flood-fire-pro-franklin-3?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+18004463776,41693.602724222925,,dkS3De-G7Wcg_sRymnjiBw,02038,Franklin,MA,852 Upper Union St,,,852 Upper Union St,42.0581378,-71.3925964,damagerestoration,NA,NA
hazmat,Absolute Resource Associates,https://www.yelp.com/biz/absolute-resource-associates-portsmouth?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16034362001,79640.65958205776,,78SPCYgaHTgo-7w9icAG2g,03801,Portsmouth,NH,124 Heritage Ave,Ste 16,,124 Heritage Ave,43.0349658,-70.7962896,laboratorytesting,NA,NA
hazmat,Dry Boston - Water Damage and Flood Repair,https://www.yelp.com/biz/dry-boston-water-damage-and-flood-repair-needham?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17819960600,15871.592268387425,,wtp4NKWrUPzf16kN16rmzw,02492,Needham,MA,25 Blacksmith Dr,,,25 Blacksmith Dr,42.2849374,-71.2445211,damagerestoration,NA,NA
hazmat,Alpine Environmental,https://www.yelp.com/biz/alpine-environmental-chelmsford-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+19782502740,34361.76287202221,,N-3XI3kDgddLuS7GqzzFew,01824,Chelmsford,MA,275 Billerica Rd,Ste 2B,,275 Billerica Rd,42.5951194,-71.3225069,enviroabatement,NA,NA
hazmat,911 Restoration of Boston,https://www.yelp.com/biz/911-restoration-of-boston-needham?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16176318450,14953.032588812797,,WeDkUEtFCWzWeMrFfdp2uA,02494,Needham,MA,124 Crescent Rd,,,124 Crescent Rd,42.2961,-71.23935,damagerestoration,NA,NA
hazmat,Pillar To Post Home Inspectors - Mark Russo,https://www.yelp.com/biz/pillar-to-post-home-inspectors-mark-russo-fairhaven-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+15085423947,78133.66910365014,,ox3fVZecxeKJCvcS7LSBoA,02719,Fairhaven,MA,26 Garrison Street,,,26 Garrison Street,41.655335,-70.9109707,home_inspectors,NA,NA
hazmat,Pillar To Post Home Inspectors - Richie Wong,https://www.yelp.com/biz/pillar-to-post-home-inspectors-richie-wong-weymouth?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16176156176,20227.593916067224,,BvxErpDu7DwewXkzajrSSQ,02189,Weymouth,MA,18 Wood Ave,,,18 Wood Ave,42.20217633,-70.92393683,home_inspectors,NA,NA
hazmat,Asbestos Environmental Consultants,https://www.yelp.com/biz/asbestos-environmental-consultants-lowell?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16179223203,40962.32713628094,,zJbUl9RRv0wZ8eTQdjXEQA,01854,Lowell,MA,,,,"Lowell, MA 01854",42.6492767333984,-71.3463592529297,enviroabatement,NA,NA
hazmat,Environmental Sampling & Testing,https://www.yelp.com/biz/environmental-sampling-and-testing-ashburnham?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+19788271169,75958.00664895373,,D0oMvNeHOF7PLWFaS42xiw,01430,Ashburnham,MA,54 Water St,,,54 Water St,42.641309,-71.907843,environmentaltesting,NA,NA
hazmat,LeadSafe Environmental Services,https://www.yelp.com/biz/leadsafe-environmental-services-dighton?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+15086695088,61605.34996245702,,4h6SnS7qJlw48nZJarsKOg,02715,Dighton,MA,2925 Elm St,,,2925 Elm St,41.79606,-71.13843,environmentaltesting,NA,NA
health_medical,Granary Burying Ground,https://www.yelp.com/biz/granary-burying-ground-boston-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,,1314.29852393655,,ky6Hx1xictmNhqEASWkZ3w,02108,Boston,MA,120 Tremont St,,,120 Tremont St,42.3573979,-71.0618307,funeralservices,NA,NA
health_medical,Acupuncture For Everyone,https://www.yelp.com/biz/acupuncture-for-everyone-boston-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16178751143,518.6488110238242,,efAU9xPZP6yBh6BUhSXbTw,02116,Boston,MA,581 Boylston St,Ste 407,,581 Boylston St,42.3503108,-71.0765977,acupuncture,NA,NA
health_medical,Lea Tam Acupuncture,https://www.yelp.com/biz/lea-tam-acupuncture-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173386818,1084.0356178953418,,xVqrfTTWhSfrAgXOjf9gLQ,02111,Boston,MA,200 Lincoln St,Ste 301,,200 Lincoln St,42.3502,-71.0586,acupuncture,NA,NA
health_medical,Massage Therapy Works,https://www.yelp.com/biz/massage-therapy-works-somerville-9?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16176844000,6737.390385139511,,iO-m-gnFT6ScRWWx--OI6g,02144,Somerville,MA,255 Elm St,Ste 302,,255 Elm St,42.39564,-71.12166,acupuncture,NA,NA
health_medical,Mount Auburn Cemetery,https://www.yelp.com/biz/mount-auburn-cemetery-cambridge?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16175477105,6779.206774913076,,L3DmHPEVJtbL9SLbA1HfFQ,02138,Cambridge,MA,580 Mt Auburn St,,,580 Mt Auburn St,42.374471,-71.141853,funeralservices,NA,NA
health_medical,Wellfit Acupuncture Boston,https://www.yelp.com/biz/wellfit-acupuncture-boston-boston-3?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172660323,387.94179106619123,,EWJnp65Jrg8bB1i1Z3TRoA,02116,Boston,MA,376 Boylston St,Ste 202,,376 Boylston St,42.3513162,-71.0716709,acupuncture,NA,NA
health_medical,Brookline Community Acupuncture,https://www.yelp.com/biz/brookline-community-acupuncture-brookline?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16178799992,4274.212928882467,,2ImSTj37bgbHTQIjuWGsYw,02446,Brookline,MA,1354A Beacon St,,,1354A Beacon St,42.3418852,-71.1226226,acupuncture,NA,NA
health_medical,Copp's Hill Burying Ground,https://www.yelp.com/biz/copps-hill-burying-ground-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,,2460.029973903389,,RCyWNDK_JTRaWd7ps2K85g,02113,Boston,MA,21 Hull St,,,21 Hull St,42.366989,-71.056245,landmarks,NA,NA
health_medical,Sun Wellness Acupuncture,https://www.yelp.com/biz/sun-wellness-acupuncture-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173271812,11146.502132135709,,OYfOah0zAj6EobqQY7ZRvQ,02132,Boston,MA,1208B VFW Pkwy,Ste 201,,1208B VFW Pkwy,42.279469,-71.170377,acupuncture,NA,NA
health_medical,Green Street Massage,https://www.yelp.com/biz/green-street-massage-jamaica-plain?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16179420149,4448.634681466784,,dUnJO1uii46OTR4dNwqePQ,02130,Jamaica Plain,MA,420 Centre St,,,420 Centre St,42.320455,-71.110696,yoga,NA,NA
health_medical,Center and Spring Acupuncture,https://www.yelp.com/biz/center-and-spring-acupuncture-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173352475,4335.643524081648,,HziUWfWd3nXTom0LrBXGBQ,02130,Boston,MA,398 Centre St,,,398 Centre St,42.321346282959,-71.1099472045898,acupuncture,NA,NA
health_medical,Open Space Community Acupuncture,https://www.yelp.com/biz/open-space-community-acupuncture-somerville?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16176279700,4073.390373708608,,QaERyp2X3NHQuZiplYSHVw,02143,Somerville,MA,70 Union Square,Ste 102,,70 Union Square,42.3799803,-71.095037,acupuncture,NA,NA
health_medical,Copley Acupuncture,https://www.yelp.com/biz/copley-acupuncture-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172810797,671.9901235947128,,xB-gSnRAOIh9gMCFFBLDhw,02116,Boston,MA,667 Boylston St,Fl 4,,667 Boylston St,42.34998,-71.0788199,acupuncture,NA,NA
health_medical,Harvard Square Chiropractic,https://www.yelp.com/biz/harvard-square-chiropractic-cambridge?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16174410101,5143.672307761866,,LDfHFHBaonspirfe6zIroA,02138,Cambridge,MA,15 Story St,,,15 Story St,42.3739,-71.12308,chiropractors,NA,NA
health_medical,Forest Hills Cemetery,https://www.yelp.com/biz/forest-hills-cemetery-jamaica-plain?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16175240128,6540.672269100876,,iJrN44Dn6YxTcmKF9THtyQ,02130,Jamaica Plain,MA,95 Forest Hills Ave,,,95 Forest Hills Ave,42.294789,-71.105603,funeralservices,NA,NA
health_medical,Casper Funeral & Cremation Services,https://www.yelp.com/biz/casper-funeral-and-cremation-services-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172691930,2362.9018272744192,,GP8vp1plJDo8XYGGV0lG4A,02127,Boston,MA,187 Dorchester St,,,187 Dorchester St,42.3339212,-71.0495214,cremationservices,NA,NA
health_medical,Harvard Square Community Acupuncture,https://www.yelp.com/biz/harvard-square-community-acupuncture-cambridge?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16178685678,4508.6143936947565,,BauAm8K0BIlvDKJ88z296Q,02138,Cambridge,MA,1208 Massachusetts Ave,Fl 2,,1208 Massachusetts Ave,42.37188,-71.115433,acupuncture,NA,NA
health_medical,Core de Vie,https://www.yelp.com/biz/core-de-vie-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16177200411,1039.8673516830215,$$,3ODOzMDqYo0Z8ekKO8rmHA,02114,Boston,MA,40 Charles St,,,40 Charles St,42.35716,-71.07023,acupuncture,NA,NA
health_medical,Acupuncture Together,https://www.yelp.com/biz/acupuncture-together-cambridge?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16174999993,7584.4610273726485,,r_xWxZlixOSMp264wXkdyA,02140,Cambridge,MA,2464 Massachusetts Ave,Ste 420,,2464 Massachusetts Ave,42.399248925766,-71.1319255828857,acupuncture,NA,NA
health_medical,Joint Ventures Physical Therapy and Fitness,https://www.yelp.com/biz/joint-ventures-physical-therapy-and-fitness-boston-5?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16175361161,1560.3276419754222,,BZjWve7MX3CmYK_7JaxU9w,02109,Boston,MA,4 Water St,,,4 Water St,42.35772,-71.05779,physicaltherapy,NA,NA
health_medical,Turning Leaf Acupuncture,https://www.yelp.com/biz/turning-leaf-acupuncture-brookline?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172748754,4148.5706100791695,,IR9rrOCLdj_y7sivPwVZLA,02446,Brookline,MA,1318 Beacon St,Ste 10,,1318 Beacon St,42.3424392,-71.1211083,acupuncture,NA,NA
health_medical,Wellness In Motion Boston,https://www.yelp.com/biz/wellness-in-motion-boston-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+18573053392,1505.1563003337344,,ZtZ4dPbzeAnM-b7ShjYeGA,02108,Boston,MA,45 School St,Ground Fl,,45 School St,42.35802,-71.05942,chiropractors,NA,NA
health_medical,Gary Drug,https://www.yelp.com/biz/gary-drug-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172270023,1090.6713917837849,$$$,CNtjo4UMruNKPtyisPRT6w,02114,Boston,MA,59 Charles St,,,59 Charles St,42.35762,-71.0702,medicalsupplies,NA,NA
health_medical,BluePearl Pet Hospital,https://www.yelp.com/biz/bluepearl-pet-hospital-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172849777,3787.6378844383744,,5Or9CfNqrJAWuarRfbW24A,02129,Boston,MA,56 Roland St,,,56 Roland St,42.38122,-71.08017,vet,NA,NA
health_medical,Harvard Square Acupuncture and Massage,https://www.yelp.com/biz/harvard-square-acupuncture-and-massage-cambridge?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173493600,4433.885986904648,$$,VUeCjcUf3tepgF1C2Ugejw,02138,Cambridge,MA,12 Arrow St,Ste 111,,12 Arrow St,42.3709496855736,-71.1142873764038,massage,NA,NA
health_medical,Cambridge Health Associates,https://www.yelp.com/biz/cambridge-health-associates-cambridge?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173548360,3554.38728771309,,i70rIL2Wzd-Gn0VPnLBAFw,02139,Cambridge,MA,335 Broadway,,,335 Broadway,42.3700357,-71.1023753,acupuncture,NA,NA
health_medical,Inner Sage Boston Acupuncture,https://www.yelp.com/biz/inner-sage-boston-acupuncture-brookline?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172818532,3287.4153897052956,,Ls6gFvH9JxxB2V5rEk67Aw,02446,Brookline,MA,1101 Beacon St,,Ste 8 W,1101 Beacon St,42.344577,-71.111053,acupuncture,NA,NA
health_medical,Chi Harmony Acupuncture,https://www.yelp.com/biz/chi-harmony-acupuncture-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172671055,543.1931505387923,,McE6rMxjKP8qKiNXO44LoA,02116,Boston,MA,581 Boylston St,Ste 603,,581 Boylston St,42.3505401611328,-71.0767211914062,acupuncture,NA,NA
health_medical,Christina Dea,https://www.yelp.com/biz/christina-dea-boston-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172717727,543.7840439530866,,rvWAJKSH0ENue9vgaK02-Q,02116,Boston,MA,581 Boylston St,Ste 304,,581 Boylston St,42.3505401611328,-71.0767211914062,acupuncture,NA,NA
health_medical,Yintuition Wellness,https://www.yelp.com/biz/yintuition-wellness-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173567584,511.51232176728445,,-gyAlQjVbgmklGuRUkGo1g,02116,Boston,MA,551 Boylston St,Fl 4,,551 Boylston St,42.35074,-71.07599,acupuncture,NA,NA
health_medical,E-motion Sports Massage,https://www.yelp.com/biz/e-motion-sports-massage-everett?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+18572615279,6768.757741426427,,Ql75uggguvhCPMKmWZx38w,02149,Everett,MA,459 Broadway St,Ste 204,,459 Broadway St,42.4074827,-71.0547488,massage_therapy,NA,NA
health_medical,Om Namo Center,https://www.yelp.com/biz/om-namo-center-cambridge?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16178680756,7209.715834514963,$$,rxGZapbkoTjOSU0n2JvVrQ,02138,Cambridge,MA,21 Belmont St,,,21 Belmont St,42.3749607,-71.1509484,yoga,NA,NA
health_medical,JP Centre Yoga,https://www.yelp.com/biz/jp-centre-yoga-jamaica-plain?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16179428936,5286.642159350731,,5KRrwtvBbzJVvw7bIJClKQ,02130,Jamaica Plain,MA,670 Centre St,,,670 Centre St,42.3124257,-71.1141496,yoga,NA,NA
health_medical,KenkoDo Clinic,https://www.yelp.com/biz/kenkodo-clinic-somerville-3?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16176660143,6794.051410475259,,gckAlmG2OF5WFFm6_Vfulg,02144,Somerville,MA,735 Broadway,,,735 Broadway,42.4004014,-71.1132119,acupuncture,NA,NA
